0.00158691	0.000427246	0.024353	-0.00233868	-0.00743188	-0.0168648
0.000732422	0.000427246	0.0251465	0.00427104	-0.0122409	-0.0152586
0.000732422	0.000427246	0.024292	0.00732124	-0.0126567	-0.0168591
0.00158691	0.000427246	0.0251465	0.0111192	-0.0117201	-0.0162696
0.000732422	0.000427246	0.024292	0.00798126	-0.00881868	-0.0148924
-6.10352e-05	0.000427246	0.024292	0.00823497	-0.00791259	-0.0106347
0.000732422	0.000488281	0.0251465	0.00699505	-0.012527	-0.0127826
0.000732422	-0.000427246	0.0250854	0.00682146	-0.0168171	-0.0186293
0.000732422	-0.000427246	0.0251465	0.00326385	-0.0125537	-0.0197719
-6.10352e-05	-0.00128174	0.0251465	0.00178358	-0.0130363	-0.0149286
-6.10352e-05	0.000427246	0.0251465	0.00460868	-0.00892551	-0.0192588
0.000732422	0.000427246	0.0251465	0.00966755	-0.0103905	-0.0167027
-0.000976562	0.000427246	0.024292	0.0119204	-0.0122142	-0.0175897
0.00158691	-0.000427246	0.0251465	0.00792976	-0.0121188	-0.0242356
0.000732422	0.000427246	0.0251465	0.00458579	-0.0103218	-0.0245447
0.00158691	-0.000427246	0.024292	0.0136582	-0.0133396	-0.0227
0.000732422	-0.000427246	0.0251465	0.012857	-0.00961223	-0.028335
0.000732422	0.000427246	0.024292	0.0105488	-0.00713812	-0.0275147
-0.00012207	0.00128174	0.0251465	0.0117296	-0.00980108	-0.0245141
-0.00012207	0.000427246	0.0234985	0.00961795	-0.00940812	-0.0279687
-0.00012207	0.000427246	0.0234375	0.00989455	-0.0154437	-0.0285238
0.000732422	0.00128174	0.0234375	0.0154704	-0.0158214	-0.0323066
0.000793457	-0.000366211	0.0251465	0.00638272	-0.019667	-0.0329074
0.000732422	0.000427246	0.022644	0.00885111	-0.0224006	-0.0371041
-0.00012207	0.000427246	0.0251465	0.0123267	-0.0152682	-0.0407685
-0.00012207	-0.000427246	0.0251465	0.0127502	-0.00810334	-0.0352041
0.000732422	-0.000427246	0.0251465	0.00913534	-0.00727928	-0.031513
0.000732422	0.000427246	0.0250854	0.0103333	-0.00470597	-0.0358108
0.000732422	0.000427246	0.0251465	0.00729644	0.0166073	-0.0298286
-0.000976562	0.000427246	0.0251465	-0.000280412	3.05211e-05	-0.0305287
-0.00524902	-0.000427246	0.0251465	0.00241498	0.00218798	-0.0277379
-6.10352e-05	0.000427246	0.0251465	0.0095531	0.00407266	-0.0254756
-0.00012207	-0.000427246	0.024292	0.00810144	0.0018408	-0.028377
0.000732422	0.00128174	0.024353	0.0115885	-0.00318945	-0.0347788
0.00158691	0.000427246	0.0251465	0.00964466	-0.00334587	-0.0409459
-0.000976562	0.00128174	0.0234375	0.0129428	0.0012342	-0.0343744
0.000732422	0.000427246	0.0251465	-0.0347196	0.00170727	-0.0334435
-0.000976562	0.000427246	0.0251465	-0.0316408	-0.0036301	-0.0383707
0.000732422	-0.0012207	0.0251465	-0.0305363	-0.00177976	-0.0428936
-6.10352e-05	-0.000427246	0.024292	-0.0322798	-0.00347749	-0.0399845
0.000732422	0.00128174	0.024292	-0.0340653	-0.00567692	-0.0392844
0.000732422	-0.000427246	0.024292	-0.0345651	-0.00663261	-0.0373826
0.000732422	0.000427246	0.0234375	-0.034092	-0.00986212	-0.033516
0.000793457	-0.000427246	0.0251465	-0.0362075	-0.0124526	-0.0341607
-0.00012207	0.000488281	0.024292	-0.0425349	-0.0103943	-0.0362304
-0.000915527	1.74811	0.024292	-0.04111	-0.0187361	-0.0288977
0.000732422	0.000427246	0.0250854	-0.0414056	-0.0154685	-0.0382391
-6.10352e-05	0.000488281	0.0251465	-0.0543523	-0.0144441	-0.0323981
0.000732422	0.0012207	0.024292	-0.0419627	-0.00888926	-0.0349485
0.000732422	0.000427246	0.0251465	-0.0412378	-0.0152968	-0.0328311
0.00158691	0.000427246	0.024292	-0.0426608	-0.0174256	-0.0383574
0.000732422	-0.00128174	0.0251465	-0.0455699	-0.0201077	-0.0414438
0.000732422	0.000427246	0.024292	-0.0490035	-0.0221831	-0.0434868
0.000732422	-0.000366211	0.0251465	-0.0501881	-0.0208936	-0.0423117
0.000732422	-0.00128174	0.024292	-0.0480421	-0.0183279	-0.0361179
0.000732422	0.000427246	0.024292	-0.0445264	-0.0101025	-0.0286154
-0.000915527	-0.0012207	0.0251465	-0.0546251	-0.00993842	-0.0286574
0.000732422	0.000488281	0.0251465	-0.00350992	-0.0071591	-0.0268967
0.000793457	0.0012207	0.0247192	-0.00506078	-0.00645139	-0.0273774
0.000732422	-0.000427246	0.0251465	-0.00381895	-0.00581236	-0.0227706
0.000732422	-0.000427246	0.024292	-0.00353281	-0.0052439	-0.0236882
-0.000915527	0.000427246	0.0251465	0.00278123	-0.00881105	-0.0191958
-0.000915527	0.00128174	0.0251465	0.00661544	-0.0107015	-0.0204529
0.000793457	0.000427246	0.0251465	0.0111593	-0.0108312	-0.0259658
0.000732422	0.000427246	0.024353	0.0119185	-0.00926505	-0.0246152
0.000732422	-0.000427246	0.0251465	0.0110906	-0.00909909	-0.0209909
0.000793457	0.000488281	0.0251465	0.0140664	-0.0130001	-0.0196422
0.000732422	0.000427246	0.0251465	0.0121436	-0.0183603	-0.0243654
-6.10352e-05	0.000488281	0.0251465	0.00622248	-0.0142343	-0.0241078
-0.000915527	0.000427246	0.0251465	0.00268013	-0.0132996	-0.0223185
-0.00012207	0.000488281	0.0251465	0.00600502	-0.0122447	-0.0261146
0.00158691	0.000427246	0.024292	0.0141198	-0.0136868	-0.0257121
0.000793457	0.000427246	0.024292	0.0156897	-0.020678	-0.0270245
0.000732422	0.000427246	0.0234375	0.0122752	-0.0176908	-0.031265
0.00158691	0.000427246	0.0234375	0.00838948	-0.0146597	-0.0313108
0.00158691	0.000427246	0.024292	0.0155219	-0.0217577	-0.0308892
-0.000915527	-0.000366211	0.0251465	0.0133053	-0.0229709	-0.0406255
0.00158691	0.000366211	0.0251465	0.0147379	-0.0225989	-0.037312
0.00158691	0.000427246	0.0251465	0.00948442	-0.0236252	-0.0361274
0.000732422	0.000427246	0.0251465	0.00502453	-0.0280584	-0.0346605
0.000732422	0.000427246	0.0251465	0.00564258	-0.0291343	0.0132213
0.000793457	0.00128174	0.024292	0.004891	-0.0349905	0.0103924
0.000732422	0.00128174	0.0251465	-0.000730598	-0.0360626	0.00760547
0.000732422	0.00128174	0.024292	0.00375218	-0.0322207	0.00185034
0.00158691	0.000427246	0.022644	0.00293765	-0.0267136	0.00604508
0.00158691	0.000427246	0.0251465	0.000478799	-0.0218188	0.0110811
-0.00012207	0.000427246	0.024292	-0.00391814	-0.0226295	0.0175057
-0.000976562	-0.000427246	0.0251465	-0.00502072	-0.0158347	0.0184691
0.00158691	-0.0012207	0.024353	-0.0114912	-0.0199779	0.0232571
0.000732422	0.00128174	0.022644	-0.012506	-0.0201058	0.0227668
-0.00012207	0.000427246	0.0234375	-0.00819109	-0.0182669	0.0239114
0.000732422	0.00128174	0.0234375	-0.000986212	-0.0145681	0.0258513
-0.00012207	0.000427246	0.0251465	0.0024951	-0.0166702	0.0237778
0.000732422	-0.000427246	0.024292	0.00348131	-0.0180971	0.0206837
0.00158691	0.000427246	0.0251465	0.0101998	-0.0183413	0.0186655
0.00158691	0.000427246	0.0251465	0.00686152	-0.0183031	0.0171776
0.000732422	-0.000366211	0.0234985	0.010711	-0.0160465	0.0189688
0.000732422	0.000488281	0.0251465	0.00892932	-0.0175897	0.0214391
-6.10352e-05	0.000427246	0.024292	0.0141313	-0.0194476	0.0171166
-0.00012207	-0.000427246	0.0251465	0.00842191	-0.0191386	0.0107949
0.000732422	0.000427246	0.022644	0.00495014	-0.0212942	0.0179521
0.00158691	0.000427246	0.0251465	0.00197052	-0.0222289	0.0171643
0.000793457	-0.000427246	0.0251465	0.00445608	-0.022578	0.0183851
0.000732422	0.000427246	0.024353	0.00428058	-0.0248346	0.0186751
0.000732422	0.000427246	0.022644	0.00391051	-0.0251627	0.017046
-0.000915527	-0.00128174	0.0251465	0.0032009	-0.0233677	0.0132118
0.000732422	-0.00128174	0.024292	0.000522673	-0.0292812	0.0171681
-0.00012207	0.000427246	0.0251465	0.00683481	-0.0302216	0.0147245
-6.10352e-05	0.00128174	0.0251465	0.00640942	-0.0260803	0.0128322
-0.00012207	0.000427246	0.0234985	0.00749865	-0.0257941	0.0132671
0.000732422	0.000427246	0.024292	0.00257522	-0.0241727	0.0119757
0.000732422	0.00128174	0.024353	0.00020411	-0.0313242	0.0123191
0.00158691	-0.0012207	0.026001	-0.00453429	-0.0316771	0.00678712
0.00158691	0.000427246	0.024353	-0.00404786	-0.0359901	0.00630069
0.000732422	0.000427246	0.0251465	-0.00445608	-0.0385882	0.00243215
0.00158691	0.000366211	0.024353	-0.00645902	-0.0352976	-0.000972859
-0.000915527	-0.000427246	0.0250854	-0.0066059	-0.033989	0.0065296
-0.00012207	0.00128174	0.024292	-0.00700268	-0.0246667	0.00804802
0.00158691	0.0012207	0.0251465	-0.00812242	-0.0253897	0.0120825
0.000732422	0.000366211	0.0251465	-0.010566	-0.0216146	0.0148142
0.000793457	0.000488281	0.0251465	-0.0111993	-0.0203824	0.0179502
-0.000976562	0.000366211	0.0268555	-0.0120177	-0.0158214	0.0138356
0.000732422	0.000427246	0.0251465	-0.00665932	-0.0176278	0.0154036
-0.00012207	0.000427246	0.0251465	-0.0030502	-0.0154513	0.0187438
0.000732422	0.000427246	0.024292	0.001362	-0.0187495	0.019379
0.00158691	-0.000427246	0.0234985	0.0050932	-0.0221068	0.0195449
0.00158691	0.000427246	0.0250854	0.0121188	-0.0241174	0.0207944
-6.10352e-05	-0.0012207	0.0251465	0.0105946	-0.0248651	0.0224234
-0.000915527	-0.00213623	0.022644	0.00706181	-0.0248155	0.025653
0.000732422	-0.00256348	0.0250854	0.00430156	-0.0269387	0.0275815
0.000732422	-0.0012207	0.0234985	0.00258666	-0.0287756	0.0260974
0.000793457	-0.00128174	0.0250854	0.00177213	-0.0307233	0.0232914
-0.00012207	-0.00384521	0.0234985	-0.00546518	-0.0246534	0.0244836
-0.000976562	-0.00378418	0.0234375	-0.00708661	-0.0284304	0.0302101
0.000732422	-0.00164795	0.0234375	-0.00351565	-0.0269883	0.0300251
0.000732422	-0.00378418	0.0234985	0.00411653	-0.0253382	0.0325603
0.000732422	-0.00378418	0.0234375	0.00789923	-0.0305955	0.0328884
0.000793457	-0.00384521	0.024292	0.00457053	-0.0310857	0.0292564
0.00585938	-0.00421143	0.024292	0.00770085	-0.0262271	0.0247698
-6.10352e-05	-0.00378418	0.0234375	0.0139939	-0.0298744	0.0283007
0.000732422	-0.00378418	0.0251465	0.0166512	-0.0302559	0.0241288
0.000732422	-0.00384521	0.0217896	0.0163078	-0.0280946	0.0243177
0.00164795	-0.00457764	0.022583	0.0156115	-0.0297332	0.0258094
0.00201416	-0.00506592	0.024292	0.0101139	-0.0302521	0.0246133
-0.000976562	-0.00378418	0.0234375	0.0117964	-0.0359805	0.027509
0.000732422	-0.00378418	0.022583	0.0127654	-0.0358832	0.0200371
0.000793457	-0.00384521	0.0250854	0.0127654	-0.0393474	0.0199036
0.000732422	-0.00506592	0.022583	0.00884348	-0.038613	0.0161647
0.000732422	-0.00506592	0.0234375	0.0156401	-0.0388705	0.0111154
0.000793457	-0.00378418	0.024231	0.0198883	-0.0333195	0.0112718
-6.10352e-05	-0.00378418	0.0234375	0.0183775	-0.0249777	0.01878
0.000732422	-0.00335693	0.0250854	0.0172921	-0.0225646	0.0255538
0.000732422	-0.00378418	0.024292	0.0149248	-0.0204682	0.0281767
-0.000915527	-0.00378418	0.024292	0.0165729	-0.016386	0.0317686
0.000793457	-0.00299072	0.0251465	0.0179254	-0.0161762	0.042512
-0.000915527	-0.00250244	0.024292	0.0139882	-0.0127406	0.0376897
0.000732422	-0.00335693	0.0251465	0.0186617	-0.0117811	0.0408582
0.00158691	-0.00292969	0.0251465	0.0210901	-0.00941575	0.0385824
-0.00012207	-0.00213623	0.022644	0.0279134	-0.00554911	0.0410337
-0.000915527	-0.00378418	0.0234375	0.0288672	-0.0051924	0.0411138
0.000793457	-0.00213623	0.022644	0.0370373	-0.00784392	0.0397823
0.000793457	-0.00378418	0.024292	0.0369305	-0.0053698	0.0352805
-6.10352e-05	-0.00128174	0.0234375	0.0348493	-0.00278505	0.036879
-0.000915527	-0.00292969	0.0251465	0.0376554	-0.00364155	0.0417967
0.000732422	-0.00213623	0.024292	0.037415	-0.00544229	0.038056
-0.000915527	-0.00299072	0.0217285	0.0363163	-0.00858214	0.0340501
-6.10352e-05	-0.00378418	0.0234375	0.0357192	-0.00354617	0.028169
-0.000915527	-0.00292969	0.0234375	0.0324096	-0.0029491	0.0320223
0.000732422	-0.00634766	0.0234375	0.0354254	-0.000566547	0.0305306
-0.000915527	-0.00292969	0.024292	0.0390403	0.0029758	0.03269
0.000732422	-0.00292969	0.0250854	0.0366482	-0.0016634	0.0309732
0.000793457	-0.00128174	0.0251465	0.030441	-0.00609468	0.0304619
0.00244141	-0.00128174	0.024292	0.0291591	-0.00172635	0.0273965
0.000732422	-0.00128174	0.0251465	0.0271886	0.000362438	0.0279459
0.000732422	-0.00128174	0.0251465	0.0315454	-0.00895603	0.0260173
0.000793457	-0.00128174	0.024292	0.0270913	-0.00548044	0.0194381
0.000732422	-0.00128174	0.0234375	0.0259887	-0.00423098	0.0246095
-0.000976562	-0.00128174	0.0251465	0.024207	-0.0052935	0.022433
-6.10352e-05	-0.0020752	0.024292	0.0221469	-0.0122256	0.0213781
-0.00012207	-0.00299072	0.0251465	0.0204129	-0.0131908	0.0159606
-0.00012207	-0.00128174	0.0251465	0.0229633	-0.0176698	0.019255
0.000732422	-0.00292969	0.0234985	0.0179769	-0.0186732	0.0160045
-0.000915527	-0.00292969	0.0250854	0.0217081	-0.0202526	0.0163669
0.000732422	-0.00128174	0.024292	0.0270569	-0.0104973	0.0138547
-6.10352e-05	-0.0020752	0.0251465	0.0268547	-0.00517141	0.0184672
-6.10352e-05	-0.00378418	0.022644	0.0284914	-0.00027469	0.02138
-0.000915527	-0.0012207	0.0251465	0.0228851	-0.000469261	0.0261279
0.000793457	-0.00128174	0.0251465	0.0256854	0.00445035	0.0273087
-0.000976562	-0.00378418	0.024292	0.0162448	0.0013105	0.029882
-0.00012207	-0.00292969	0.0250854	0.0108922	0.00430538	0.0282129
0.000732422	-0.00299072	0.024292	0.0184805	0.00500546	0.0308816
0.000732422	-0.00250244	0.0250854	0.0209317	0.00595733	0.0330333
0.000732422	-0.000793457	0.0250854	0.023444	0.00349276	0.035269
0.000732422	-0.00128174	0.0251465	0.0216242	0.00147455	0.0358928
0.000732422	-0.00128174	0.0251465	0.0267174	-0.000789733	0.0323809
0.000793457	-0.000366211	0.0259399	0.0220782	0.0025466	0.0309732
0.00158691	-0.00128174	0.0251465	0.0238274	-9.72859e-05	0.0329952
0.000793457	-0.00292969	0.0267944	0.0238083	-0.000795455	0.0330753
